,High,Low,Open,Close,Volume,Adj Close
553,77.97000122070312,75.80999755859375,76.95999908447266,75.86000061035156,360644900.0,59.84588623046875
554,78.36000061035156,75.44999694824219,76.06999969482422,78.18000030517578,356814300.0,61.6761589050293
555,80.9000015258789,77.06999969482422,77.80999755859375,79.93000030517578,473273200.0,63.05674743652344
556,81.0,78.69000244140625,80.93000030517578,78.94000244140625,428520400.0,62.27570343017578
557,78.91000366210938,76.52999877929688,78.76000213623047,76.70999908447266,371078200.0,60.949607849121094
558,82.29000091552734,78.30999755859375,78.73999786376953,82.22000122070312,419933300.0,65.32757568359375
559,82.36000061035156,80.51000213623047,81.23999786376953,80.5999984741211,330271000.0,64.04039001464844
560,82.69999694824219,79.05999755859375,81.2300033569336,81.44999694824219,441775100.0,64.71577453613281
561,83.30000305175781,81.31999969482422,82.25,83.11000061035156,422025200.0,66.03474426269531
562,82.52999877929688,81.30999755859375,82.05000305175781,81.61000061035156,322332300.0,64.8428955078125
563,79.87000274658203,77.95999908447266,79.80000305175781,78.79000091552734,324108500.0,62.60226440429688
564,81.08000183105469,79.05000305175781,79.55999755859375,79.5199966430664,364238300.0,63.18227767944336
565,81.41999816894531,78.33000183105469,78.52999877929688,81.05999755859375,377018300.0,64.4058837890625
566,84.61000061035156,81.12999725341797,83.08000183105469,83.43000030517578,476230700.0,66.28897857666016
567,84.27999877929688,82.66999816894531,83.48999786376953,84.26000213623047,284646300.0,66.94841766357422
568,84.27999877929688,82.29000091552734,83.33999633789062,83.5999984741211,264866600.0,66.42404937744139
569,82.6500015258789,81.51000213623047,82.25,81.6500015258789,258947800.0,64.87464904785156
570,82.94000244140625,81.54000091552734,82.05999755859375,82.52999877929688,230402800.0,65.57389068603516
571,85.81999969482422,84.33000183105469,84.66999816894531,85.80999755859375,269653500.0,68.17994689941406
572,86.54000091552734,84.58000183105469,84.91999816894531,85.83000183105469,224847500.0,68.19587707519531
573,85.76000213623047,84.08000183105469,85.02999877929688,84.3499984741211,276598800.0,67.01992034912111
574,85.41999816894531,83.61000061035156,83.83999633789062,85.25,250726100.0,67.73503112792969
575,87.1500015258789,84.7699966430664,85.93000030517578,86.5,335202900.0,68.72821044921875
576,87.6500015258789,86.13999938964844,86.83000183105469,87.08000183105469,262649000.0,69.18907165527344
577,87.05000305175781,83.33999633789062,85.54000091552734,83.43000030517578,293690100.0,66.28897857666016
578,85.12999725341797,82.75,82.81999969482422,85.05999755859375,114090900.0,67.5841064453125
579,86.33999633789062,84.06999969482422,84.29000091552734,84.54000091552734,340395200.0,67.1708984375
580,85.41999816894531,83.62999725341797,84.70999908447266,85.37000274658203,324903700.0,67.83039093017578
581,87.30999755859375,85.69000244140625,86.02999877929688,86.66000366210938,287703000.0,68.8553466796875
582,87.01000213623047,85.54000091552734,85.68000030517578,85.83999633789062,289581600.0,68.20381164550781
583,86.58999633789062,84.76000213623047,84.97000122070312,85.56999969482422,247926300.0,67.98928070068361
584,88.36000061035156,86.30000305175781,86.5199966430664,87.38999938964844,311505700.0,69.43537902832031
585,89.0199966430664,86.91999816894531,88.55000305175781,87.41999816894531,301419800.0,69.45917510986328
586,88.20999908447266,86.72000122070312,87.44000244140625,87.88999938964844,236110300.0,69.83263397216797
587,90.94000244140624,88.37999725341797,88.55000305175781,90.87999725341795,287120000.0,72.20832824707031
588,90.93000030517578,89.83999633789062,90.56999969482422,90.56999969482422,243036300.0,71.9620361328125
589,92.1999969482422,90.61000061035156,91.68000030517578,92.13999938964844,291941000.0,73.20943450927734
590,93.1500015258789,90.27999877929688,93.01000213623048,90.86000061035156,317728000.0,72.19244384765625
591,93.22000122070312,91.44000244140624,92.02999877929688,92.9800033569336,299081700.0,73.87686920166016
592,92.11000061035156,91.04000091552734,91.6999969482422,91.23999786376952,247923600.0,72.49436950683594
593,91.83000183105469,89.8499984741211,91.62999725341795,90.97000122070312,282431300.0,72.2798080444336
594,90.01000213623047,88.5,89.73999786376953,88.68000030517578,269619100.0,70.4603042602539
595,90.12000274658205,88.5,88.72000122070312,89.44000244140625,260098700.0,71.06420135498047
596,90.0,88.1500015258789,89.37000274658203,88.70999908447266,271502700.0,70.48417663574219
597,91.33999633789062,88.56999969482422,89.55000305175781,91.2300033569336,241447400.0,72.48641967773438
598,91.97000122070312,90.80999755859376,91.18000030517578,91.12000274658205,206102200.0,72.39901733398438
599,92.8000030517578,90.41000366210938,91.9499969482422,90.51000213623048,285722200.0,71.91436767578125
600,89.80000305175781,88.26000213623047,89.45999908447266,89.20999908447266,258988400.0,70.88145446777344
601,90.0,88.68000030517578,89.45999908447266,89.0199966430664,166811900.0,70.73047637939453
602,91.55999755859376,88.31999969482422,88.36000061035156,91.3000030517578,236318500.0,72.5420150756836
603,91.75,89.52999877929688,91.44000244140624,89.66999816894531,246015800.0,71.2469482421875
604,91.33999633789062,89.0999984741211,90.45999908447266,90.91999816894531,289095000.0,72.2401123046875
605,93.6999969482422,90.68000030517578,91.41999816894531,92.52999877929688,258641500.0,73.51934051513672
606,95.16999816894531,93.43000030517578,93.66999816894531,94.7699966430664,276246800.0,75.29913330078125
607,95.37000274658205,94.2300033569336,94.4000015258789,94.8499984741211,230874500.0,75.36266326904297
608,94.12999725341795,92.76000213623048,94.04000091552734,93.6500015258789,235310500.0,74.40919494628906
609,94.66999816894531,93.3000030517578,94.0,94.52999877929688,210102300.0,75.10840606689453
610,95.66999816894531,93.8000030517578,95.48999786376952,94.5500030517578,284257900.0,75.12429809570312
611,95.0999984741211,93.04000091552734,93.83999633789062,94.16000366210938,238565100.0,74.81443786621094
612,95.13999938964844,94.0199966430664,94.69000244140624,94.63999938964844,225125500.0,75.19580841064453
613,95.48999786376952,93.19000244140624,95.4800033569336,94.4000015258789,296100400.0,75.005126953125
614,96.11000061035156,94.55999755859376,94.58000183105469,94.81999969482422,275414200.0,75.33885955810547
615,95.13999938964844,94.0,94.4000015258789,95.08000183105469,184361800.0,75.5454330444336
616,94.0199966430664,92.4000015258789,93.95999908447266,92.9000015258789,224190500.0,73.81330871582031
617,93.29000091552734,91.58000183105469,93.2300033569336,91.63999938964844,227319000.0,72.81218719482422
618,92.33000183105469,90.83000183105469,91.5999984741211,91.5500030517578,223445200.0,72.74067687988281
619,92.66999816894531,91.25,91.69000244140624,92.22000122070312,211725100.0,73.27300262451172
620,92.6999969482422,91.5199966430664,92.58000183105469,92.04000091552734,215655600.0,73.54308319091797
621,91.19000244140624,89.25,91.13999938964844,89.27999877929688,251913600.0,71.3377456665039
622,89.87999725341797,88.8499984741211,89.47000122070312,89.3499984741211,188309800.0,71.3936767578125
